codefuv;libelle;libellereduit;commune;inseecommune;nature;motdirecteur;categorie;codefantoir;importance;commentaire;datemiseajourattributs;codefuvactu;validite;libelleactu;domanialiteglobale;denomroute;datecreation;datemajdomaglobale;datemajgeometrie;datemajattribtroncon;dateabandondenom;localise		
34075;Autoroute A46 Sud de A43 à A7;Aut A46 Sud de A43 à A7;TERNAY;69297;Voie;A46;AUTOROUTE;;grand axe;;17/11/1997;;Actuelle;;État;;17/11/1997;13/05/2015;21/11/1997;27/08/1999;;Oui		
34076;Autoroute A46 Sud de A7 à A43;Aut A46 Sud de A7 à A43;TERNAY;69297;Voie;A46;AUTOROUTE;;grand axe;;17/11/1997;;Actuelle;;État;;17/11/1997;13/05/2015;19/11/1997;27/08/1999;;Oui		
35306;Chemin des Arbres;Che des Arbres;FEYZIN;69276;Voie;ARBRES;CHEMIN;;petite rue;Délib du CM du 27/01/2005;06/10/2008;;Actuelle;;Privé;;02/02/2007;13/05/2015;02/02/2007;06/10/2008;;Oui		
35308;Chemin du Levant;Che du Levant;FEYZIN;69276;Voie;LEVANT;CHEMIN;;moyenne rue;Info Mairie + Plan guide;02/02/2007;;Actuelle;;Métropole;;02/02/2007;13/05/2015;12/08/2014;02/02/2007;;Oui		
35309;Hameau de Chassieu;Ham de Chassieu;CHASSIEU;69271;Voie;CHASSIEU;HAMEAU;;petite rue;;12/02/2007;;Actuelle;;Métropole;;12/02/2007;13/05/2015;12/02/2007;12/02/2007;;Oui		
35310;Rue Michel Jacquet;R Michel Jacquet;SAINT-PRIEST;69290;Voie;JACQUET;RUE;6902901026E;moyenne rue;Déliberation du CM du 29/09/2005 - Anciènnement Rue du Bordelais;18/12/2007;;Actuelle;;Métropole;;16/02/2007;13/05/2015;30/09/2015;16/02/2007;;Oui		
35565;Chemin de Fontanal;Che de Fontanal;GIVORS;69091;Voie;FONTANAL;CHEMIN;;moyenne rue;;26/08/2015;;Actuelle;;Commune;;25/03/2008;13/05/2015;07/01/2015;04/05/2012;;Oui		
35311;Chemin de Manevieux;Che de Manevieux;GIVORS;69091;Voie;MANEVIEUX;CHEMIN;;petite rue;;31/01/2014;;Actuelle;;Métropole;;26/02/2007;13/05/2015;07/01/2015;04/05/2012;;Oui		
35312;Square Yacine Kateb;Sq Yacine Kateb;SAINT-PRIEST;69290;Voie;KATEB;SQUARE;;petite place;;03/02/2014;;Actuelle;;Commune;;28/02/2007;13/05/2015;28/02/2007;21/04/2009;;Oui		
35314;Chemin des Côtes;Che des Côtes;CAILLOUX-SUR-FONTAINES;69033;Voie;COTES;CHEMIN;;grande rue;;02/03/2007;;Actuelle;;Métropole;;02/03/2007;13/05/2015;16/03/2015;02/03/2007;;Oui		
35316;Chemin des Petites Côtes;Che des Petites Côtes;CAILLOUX-SUR-FONTAINES;69033;Voie;COTES;CHEMIN;;moyenne rue;;06/03/2007;;Actuelle;;Métropole;;06/03/2007;13/05/2015;11/03/2015;06/03/2007;;Oui		
35317;Boulevard du Montcelard;Bd du Montcelard;TASSIN-LA-DEMI-LUNE;69244;Voie;MONTCELARD;BOULEVARD;;grande rue;;07/03/2007;;Actuelle;;Métropole (ex-RD);;07/03/2007;13/05/2015;04/04/2014;19/01/2015;;Oui		
35318;Rue du Parc;R du Parc;OULLINS;69149;Voie;PARC;RUE;6901490735B;moyenne rue;Délib du CM du 22 Septembre 2005;04/11/2008;;Actuelle;;Métropole;;20/03/2007;17/06/2016;27/10/2014;06/05/2016;;Oui		
35320;Chemin du Ruisseau des Echets;Che du Ruisseau des Echets;FONTAINES-SAINT-MARTIN;69087;Voie;ECHETS;CHEMIN;;petite rue;;21/02/2014;;Actuelle;;Commune;;02/04/2007;13/05/2015;06/07/2015;20/10/2008;;Oui		
33469;Lieudit Mathias Nord;Ld Mathias Nord;LIMONEST;69116;Lieudit;MATHIAS;LIEUDIT;690116B018X;lieudit;;18/12/1996;;Actuelle;;;;11/03/1996;;12/03/1996;12/03/1996;;Non		
33470;Lieudit Bois d'Ars;Ld Bois d'Ars;LIMONEST;69116;Lieudit;ARS;LIEUDIT;690116B003F;lieudit;;13/08/1997;;Actuelle;;;;11/03/1996;;12/03/1996;12/03/1996;;Non		
33471;Lieudit Châtaignière;Ld Châtaignière;LIMONEST;69116;Lieudit;CHATAIGNIERE;LIEUDIT;690116B010N;lieudit;;11/03/1996;;Actuelle;;;;11/03/1996;;12/03/1996;12/03/1996;;Non		
33472;Lieudit Aux Roches;Ld Aux Roches;LIMONEST;69116;Lieudit;ROCHES;LIEUDIT;690116B027G;lieudit;;11/03/1996;;Actuelle;;;;11/03/1996;;12/03/1996;12/03/1996;;Non		
33473;Lieudit Bellevue;Ld Bellevue;LIMONEST;69116;Lieudit;BELLEVUE;LIEUDIT;690116B002E;lieudit;;11/03/1996;;Actuelle;;;;11/03/1996;;12/03/1996;12/03/1996;;Non		
33474;Lieudit Verdun;Ld Verdun;LIMONEST;69116;Lieudit;VERDUN;LIEUDIT;690116B037T;lieudit;;11/03/1996;;Actuelle;;;;11/03/1996;;12/03/1996;12/03/1996;;Non		
33475;Lieudit Petit Paris Nord;Ld Petit Paris Nord;LIMONEST;69116;Lieudit;PARIS;LIEUDIT;690116B023C;lieudit;;11/03/1996;;Actuelle;;;;11/03/1996;;12/03/1996;12/03/1996;;Non		
33476;Lieudit Le Ferroux;Ld Le Ferroux;SAINT-CYR-AU-MONT-D'OR;69191;Lieudit;FERROUX;LIEUDIT;690191B036R;lieudit;;12/03/1996;;Actuelle;;;;12/03/1996;;12/03/1996;12/03/1996;;Non		
33477;Lieudit Carrières de Chatanay;Ld Carrières de Chatanay;SAINT-CYR-AU-MONT-D'OR;69191;Lieudit;CHATANAY;LIEUDIT;690191B013R;lieudit;;07/01/1997;;Actuelle;;;;12/03/1996;;12/03/1996;12/03/1996;;Non		
33478;Lieudit Côte Pin;Ld Côte Pin;SAINT-CYR-AU-MONT-D'OR;69191;Lieudit;PIN;LIEUDIT;690191B027F;lieudit;;12/03/1996;;Actuelle;;;;12/03/1996;;12/03/1996;12/03/1996;;Non		
33479;Lieudit Croix des Rameaux Nord;Ld Croix des Rameaux Nord;SAINT-CYR-AU-MONT-D'OR;69191;Lieudit;RAMEAUX;LIEUDIT;690191B032L;lieudit;;07/01/1997;;Actuelle;;;;12/03/1996;;12/03/1996;12/03/1996;;Non		
33480;Lieudit Croix des Rameaux Sud;Ld Croix des Rameaux Sud;SAINT-CYR-AU-MONT-D'OR;69191;Lieudit;RAMEAUX;LIEUDIT;690191B033M;lieudit;;07/01/1997;;Actuelle;;;;12/03/1996;;12/03/1996;12/03/1996;;Non		
33481;Lieudit La Bussière Sud;Ld La Bussière Sud;SAINT-CYR-AU-MONT-D'OR;69191;Lieudit;BUSSIERE;LIEUDIT;690191B010M;lieudit;;12/03/1996;;Actuelle;;;;12/03/1996;;12/03/1996;12/03/1996;;Non		
33482;Lieudit La Sablière;Ld La Sablière;LIMONEST;69116;Lieudit;SABLIERE;LIEUDIT;690116B028H;lieudit;;12/03/1996;;Actuelle;;;;12/03/1996;;12/03/1996;12/03/1996;;Non		
33483;Lieudit Petit Paris Ouest;Ld Petit Paris Ouest;LIMONEST;69116;Lieudit;PARIS;LIEUDIT;690116B024D;lieudit;;12/03/1996;;Actuelle;;;;12/03/1996;;05/04/1996;05/04/1996;;Non		
33484;Lieudit Paris;Ld Paris;LIMONEST;69116;Lieudit;PARIS;LIEUDIT;690116B022B;lieudit;;12/03/1996;;Actuelle;;;;12/03/1996;;12/03/1996;12/03/1996;;Non		
33485;Lieudit Mathias Sud;Ld Mathias Sud;LIMONEST;69116;Lieudit;MATHIAS;LIEUDIT;690116B019Y;lieudit;;12/03/1996;;Actuelle;;;;12/03/1996;;12/03/1996;12/03/1996;;Non		
33486;Lieudit La Garde Nord;Ld La Garde Nord;LIMONEST;69116;Lieudit;GARDE;LIEUDIT;690116B014T;lieudit;;12/03/1996;;Actuelle;;;;12/03/1996;;12/03/1996;12/03/1996;;Non		
33487;Lieudit La Bussière Nord;Ld La Bussière Nord;SAINT-CYR-AU-MONT-D'OR;69191;Lieudit;BUSSIERE;LIEUDIT;690191B009L;lieudit;;12/03/1996;;Actuelle;;;;12/03/1996;;12/03/1996;12/03/1996;;Non		
34483;Boulevard Urbain Est;Bd Urbain Est;VENISSIEUX;69259;Voie;EST;BOULEVARD;6902591615E;grande rue;;29/05/2012;;Actuelle;;Métropole;;28/11/2000;13/05/2015;21/03/2016;29/05/2012;;Oui		
34487;Allée du Domaine du Loup;All du Domaine du Loup;FRANCHEVILLE;69089;Voie;LOUP;ALLEE;6900890575N;petite rue;Info Mairie;12/08/2002;;Actuelle;;Privé;;12/12/2000;13/05/2015;08/09/2014;24/04/2001;;Oui		
34488;Place de l'Hôtel de Ville;Pl de l'Hôtel de Ville;FRANCHEVILLE;69089;Voie;VILLE;PLACE;;moyenne place;Info Mairie;27/03/2001;;Historique;;Commune;;21/12/2000;13/05/2015;11/09/2014;27/03/2001;13/08/2015;Oui		
34489;Promenade Violette Germain;Prom Violette Germain;FRANCHEVILLE;69089;Voie;GERMAIN;PROMENADE;;petite rue;Info Mairie;24/04/2001;;Actuelle;;Commune;;04/01/2001;11/06/2015;09/09/2014;03/06/2015;;Oui		
34597;Place Jacques Prévert;Pl Jacques Prévert;FRANCHEVILLE;69089;Voie;PREVERT;PLACE;6900890821F;petite place;Info Mairie;12/08/2002;;Actuelle;;Commune;;05/11/2001;13/05/2015;08/09/2014;11/04/2002;;Oui		
34497;Chemin des Ecoliers;Che des Ecoliers;COLLONGES-AU-MONT-D'OR;69063;Voie;ECOLIERS;CHEMIN;6900630213H;moyenne rue;;24/04/2001;;Actuelle;;Métropole;;16/01/2001;13/05/2015;30/09/2014;05/03/2003;;Oui		
34499;Allée Jacques Audiberti;All Jacques Audiberti;MEYZIEU;69282;Voie;AUDIBERTI;ALLEE;6902821360C;petite rue;;19/12/2006;;Actuelle;;Privé;;05/02/2001;13/05/2015;13/02/2001;24/04/2001;;Oui		
34500;Square Gambetta;Sq Gambetta;MEYZIEU;69282;Voie;GAMBETTA;SQUARE;;petite place;;06/04/2001;;Actuelle;;Commune;;05/02/2001;13/05/2015;05/02/2001;06/04/2001;;Oui		
34501;Impasse de la Condamine;Imp de la Condamine;VAULX-EN-VELIN;69256;Voie;CONDAMINE;IMPASSE;6902560286Y;petite rue;Délibération du Conseil municipal du 23 novembre 2000;10/12/2007;;Actuelle;;Privé;;06/02/2001;13/05/2015;02/03/2015;21/12/2001;;Oui		
34502;Allée Le Clos Roche;All Le Clos Roche;VAULX-EN-VELIN;69256;Voie;ROCHE;ALLEE;6902560281T;petite rue;Délibération du Conseil municipal du 23 novembre 2000;12/08/2002;;Actuelle;;Privé;;06/02/2001;13/05/2015;06/02/2001;24/04/2001;;Oui		
34503;Allée du Charmy;All du Charmy;VAULX-EN-VELIN;69256;Voie;CHARMY;ALLEE;6902560249H;petite rue;Délibération du Conseil municipal du 23 novembre 2000;12/08/2002;;Actuelle;;Privé;;06/02/2001;13/05/2015;06/09/2016;24/04/2001;;Oui		
34504;Chemin de la Seiglière;Che de la Seiglière;MEYZIEU;69282;Voie;SEIGLIERE;CHEMIN;;petite rue;;06/04/2001;;Actuelle;;Privé;;06/02/2001;13/05/2015;28/09/2015;05/03/2015;;Oui		
34509;Allée des Allivoz;All des Allivoz;MEYZIEU;69282;Voie;ALLIVOZ;ALLEE;;petite rue;;24/04/2001;;Actuelle;;Commune;;23/02/2001;13/05/2015;21/09/2015;24/04/2001;;Oui		
34506;Chemin des Migrateurs;Che des Migrateurs;MEYZIEU;69282;Voie;MIGRATEURS;CHEMIN;;petite rue;;24/04/2001;;Actuelle;;Privé;;20/02/2001;13/05/2015;21/09/2015;24/04/2001;;Oui		
34507;Chemin Martel;Che Martel;MEYZIEU;69282;Voie;MARTEL;CHEMIN;;petite rue;;24/04/2001;;Actuelle;;Commune;;20/02/2001;13/05/2015;21/09/2015;24/04/2001;;Oui		
34512;Chemin des Grands Marais;Che des Grands Marais;MEYZIEU;69282;Voie;MARAIS;CHEMIN;;petite rue;;24/04/2001;;Actuelle;;Privé;;23/02/2001;13/05/2015;21/09/2015;27/09/2002;;Oui		
34538;Chemin du Lac d'Emprunt;Che du Lac d'Emprunt;MEYZIEU;69282;Voie;EMPRUNT;CHEMIN;;petite rue;;28/03/2002;;Actuelle;;Privé;;28/02/2001;13/05/2015;21/09/2015;02/10/2002;;Oui		
34508;Place Pierre Mendès France;Pl Pierre Mendès France;LYON 8EME;69388;Voie;FRANCE;PLACE;;moyenne place;;23/02/2001;;Actuelle;;Métropole;;23/02/2001;13/05/2015;16/07/2010;04/08/2010;;Oui		
34510;Chemin des Tilleuls;Che des Tilleuls;MEYZIEU;69282;Voie;TILLEULS;CHEMIN;;petite rue;;24/04/2001;;Actuelle;;Privé;;23/02/2001;13/05/2015;21/09/2015;24/04/2001;;Oui		
34511;Chemin du Pont d'Herbens;Che du Pont d'Herbens;MEYZIEU;69282;Voie;HERBENS;CHEMIN;;petite rue;PLAN DU PARC DE MIRIBEL-JONAGE;23/02/2001;;Actuelle;;Commune;;23/02/2001;13/05/2015;21/09/2015;12/12/2002;;Oui		
34513;Chemin du Rizan;Che du Rizan;MEYZIEU;69282;Voie;RIZAN;CHEMIN;;petite rue;;23/02/2001;;Actuelle;;Commune;;23/02/2001;13/05/2015;21/09/2015;04/10/2002;;Oui		
34515;Chemin du Pont de Meyzieu;Che du Pont de Meyzieu;MEYZIEU;69282;Voie;MEYZIEU;CHEMIN;;petite rue;;23/02/2001;;Actuelle;;Commune;;23/02/2001;13/05/2015;21/09/2015;04/10/2002;;Oui		
33687;Lieudit Moulin à Vent;Ld Moulin à Vent;VENISSIEUX;69259;Lieudit;VENT;LIEUDIT;690259B111B;lieudit;;11/06/2010;;Actuelle;;;;28/03/1996;;02/04/1996;02/04/1996;;Non		
33688;Lieudit Montchaud;Ld Montchaud;VENISSIEUX;69259;Lieudit;MONTCHAUD;LIEUDIT;690259B112C;lieudit;;28/03/1996;;Actuelle;;;;28/03/1996;;02/04/1996;02/04/1996;;Non		
33689;Lieudit Montelier;Ld Montelier;VENISSIEUX;69259;Lieudit;MONTELIER;LIEUDIT;690259B113D;lieudit;;28/03/1996;;Actuelle;;;;28/03/1996;;03/04/1996;03/04/1996;;Non		
33690;Lieudit Nève;Ld Nève;VENISSIEUX;69259;Lieudit;NEVE;LIEUDIT;690259B120L;lieudit;;03/04/1996;;Actuelle;;;;28/03/1996;;02/04/1996;02/04/1996;;Non		
33691;Lieudit La Charrière;Ld La Charrière;SOLAIZE;69296;Lieudit;CHARRIERE;LIEUDIT;690296B007C;lieudit;;29/03/1996;;Actuelle;;;;29/03/1996;;01/04/1996;01/04/1996;;Non		
33692;Lieudit Petit Parilly;Ld Petit Parilly;VENISSIEUX;69259;Lieudit;PARILLY;LIEUDIT;690259B132Z;lieudit;;03/04/1996;;Actuelle;;;;01/04/1996;;02/04/1996;02/04/1996;;Non		
33693;Lieudit Les Puisoz;Ld Les Puisoz;VENISSIEUX;69259;Lieudit;PUISOZ;LIEUDIT;690259B135C;lieudit;;03/04/1996;;Actuelle;;;;01/04/1996;;02/04/1996;02/04/1996;;Non		
34882;Le Mail;Le Mail;SOLAIZE;69296;Voie;MAIL;MAIL;6902960421W;moyenne rue;Info Mairie + terrain;20/10/2008;;Actuelle;;Privé;;24/05/2005;13/05/2015;17/04/2014;20/10/2008;;Oui		
34883;Allée des Lettres de mon Moulin;All des Lettres de mon Moulin;MIONS;69283;Voie;MOULIN;ALLEE;6902830338M;petite rue;Info Mairie;06/10/2008;;Actuelle;;Privé;;27/05/2005;13/05/2015;27/07/2015;06/10/2008;;Oui		
34885;Chemin du Professeur Marion;Che du Pfr Marion;POLEYMIEUX-AU-MONT-D'OR;69153;Voie;MARION;CHEMIN;6901530067H;moyenne rue;;08/02/2006;;Actuelle;;Métropole;;31/05/2005;13/05/2015;24/07/2014;08/02/2006;;Oui		
34886;Bretelle 2 Porte de Croix-Luizet;Bre 2 Porte de Croix-Luizet;VILLEURBANNE;69266;Voie;LUIZET;BRETELLE;;grand axe;;08/06/2005;;Actuelle;;Métropole;;08/06/2005;10/09/2018;08/06/2005;11/12/2014;;Oui		
34887;Bretelle 3 Porte de Croix-Luizet;Bre 3 Porte de Croix-Luizet;VILLEURBANNE;69266;Voie;LUIZET;BRETELLE;;grand axe;;08/06/2005;;Actuelle;;Métropole;;08/06/2005;10/09/2018;08/06/2005;11/12/2014;;Oui		
34888;Bretelle 4 Porte de Croix-Luizet;Bre 4 Porte de Croix-Luizet;VILLEURBANNE;69266;Voie;LUIZET;BRETELLE;;grand axe;;08/06/2005;;Actuelle;;Métropole;;08/06/2005;10/09/2018;08/06/2005;11/12/2014;;Oui		
34889;Bretelle 5 Porte de Croix-Luizet;Bre 5 Porte de Croix-Luizet;VILLEURBANNE;69266;Voie;LUIZET;BRETELLE;;grand axe;;08/06/2005;;Actuelle;;Métropole;;08/06/2005;13/05/2015;08/06/2005;08/06/2005;;Oui		
34890;Bretelle 6 Porte de Croix-Luizet;Bre 6 Porte de Croix-Luizet;VILLEURBANNE;69266;Voie;LUIZET;BRETELLE;;grand axe;;08/06/2005;;Actuelle;;Métropole;;08/06/2005;13/05/2015;08/06/2005;12/10/2010;;Oui		
34891;Bretelle 7 Porte de Croix-Luizet;Bre 7 Porte de Croix-Luizet;VILLEURBANNE;69266;Voie;LUIZET;BRETELLE;;grand axe;;08/06/2005;;Actuelle;;Métropole;;08/06/2005;10/09/2018;08/06/2005;08/11/2006;;Oui		
34892;Bretelle 8 Porte de Croix-Luizet;Bre 8 Porte de Croix-Luizet;VILLEURBANNE;69266;Voie;LUIZET;BRETELLE;;grand axe;;08/06/2005;;Actuelle;;Métropole;;08/06/2005;10/09/2018;08/06/2005;11/12/2014;;Oui		
34893;Bretelle 9 Porte de Croix-Luizet;Bre 9 Porte de Croix-Luizet;VILLEURBANNE;69266;Voie;LUIZET;BRETELLE;;grand axe;;08/06/2005;;Actuelle;;Métropole;;08/06/2005;13/05/2015;08/06/2005;08/06/2005;;Oui		
35550;Rue Pierre Bourdeix;R Pierre Bourdeix;LYON 7EME;69387;Voie;BOURDEIX;RUE;6903875480Z;petite rue;;04/11/2008;;Actuelle;;Mixte;;22/01/2008;17/06/2016;15/06/2016;15/06/2016;;Oui		
34901;Lotissement Les Hauts d'Albigny;Lot Les Hauts d'Albigny;ALBIGNY-SUR-SAONE;69003;Voie;ALBIGNY;LOTISSEMENT;690003A010T;petite rue;A la demande du SDIS - non confirmé par la Commune;20/09/2010;;Actuelle;;Privé;;30/06/2005;13/05/2015;04/03/2015;06/10/2008;;Oui		
34902;Place Docteurs Charles et Christophe Mérieux;Pl Drs Charles et Christophe Mérieux;LYON 7EME;69387;Voie;MERIEUX;PLACE;6903871554G;grande place;;02/09/2008;;Actuelle;;Métropole;;05/07/2005;13/05/2015;13/05/2016;13/05/2016;;Oui		
34907;Place Hélène Boucher;Pl Hélène Boucher;SAINT-PRIEST;69290;Voie;BOUCHER;PLACE;6902900719W;petite place;Info Mairie;22/07/2005;;Actuelle;;Métropole;;22/07/2005;13/05/2015;11/08/2017;22/04/2009;;Oui		
34913;Rue François Barthélémy Arlès Dufour;R François Barthélémy Arlès Dufour;LYON 3EME;69383;Voie;DUFOUR;RUE;;petite rue;;04/05/2012;;Historique;;;;11/10/2005;;04/05/2012;04/05/2012;04/05/2012;Oui		
34914;Place Elie Guillon;Pl Elie Guillon;ALBIGNY-SUR-SAONE;69003;Voie;GUILLON;PLACE;;petite place;;20/10/2005;;Actuelle;;Commune;;20/10/2005;13/05/2015;05/11/2015;07/05/2009;;Oui		
34916;Rue Albert Camus;R Albert Camus;BRON;69029;Voie;CAMUS;RUE;6900290008H;moyenne rue;;02/03/2009;;Actuelle;;Métropole;;07/12/2005;13/05/2015;21/11/2018;08/04/2014;;Oui		
34920;Rue Jérôme Crainquebille;R Jérôme Crainquebille;VAULX-EN-VELIN;69256;Voie;CRAINQUEBILLE;RUE;6902560586Z;petite rue;;23/01/2007;;Actuelle;;Privé;;25/01/2006;13/05/2015;03/03/2015;14/04/2009;;Oui		
34919;Rue George Sand;R George Sand;VILLEURBANNE;69266;Voie;SAND;RUE;6902661825C;petite rue;;03/02/2014;;Actuelle;;Métropole;;25/01/2006;13/05/2015;18/11/2015;15/04/2010;;Oui		
34924;Rue des Noisetiers;R des Noisetiers;LA TOUR-DE-SALVAGNY;69250;Voie;NOISETIERS;RUE;6902500299N;grande rue;;06/10/2008;;Actuelle;;Privé;;06/02/2006;13/05/2015;20/07/2015;29/10/2010;;Oui		
34925;Allée des Grives;All des Grives;LA TOUR-DE-SALVAGNY;69250;Voie;GRIVES;ALLEE;6902500213V;petite rue;;06/10/2008;;Actuelle;;Privé;;06/02/2006;13/05/2015;17/07/2015;29/10/2010;;Oui		
34926;Allée des Mésanges;All des Mésanges;LA TOUR-DE-SALVAGNY;69250;Voie;MESANGES;ALLEE;6902500296K;petite rue;;06/10/2008;;Actuelle;;Privé;;06/02/2006;13/05/2015;17/07/2015;06/10/2008;;Oui		
34927;Allée des Fauvettes;All des Fauvettes;LA TOUR-DE-SALVAGNY;69250;Voie;FAUVETTES;ALLEE;6902500110H;petite rue;;06/10/2008;;Actuelle;;Privé;;06/02/2006;13/05/2015;17/07/2015;06/10/2008;;Oui		
34928;Ruelle Marchand;Rle Marchand;GENAY;69278;Voie;MARCHAND;RUELLE;6902780116T;moyenne rue;;20/09/2010;;Actuelle;;Métropole;;09/02/2006;13/05/2015;17/12/2014;10/05/2010;;Oui		
34930;Chemin des Ecoliers;Che des Ecoliers;GENAY;69278;Voie;ECOLIERS;CHEMIN;;moyenne rue;;09/02/2006;;Actuelle;;Privé;;09/02/2006;13/05/2015;19/12/2014;09/02/2006;;Oui		
34931;Place des Libertés;Pl des Libertés;GENAY;69278;Voie;LIBERTES;PLACE;6902780190Y;petite place;;18/12/2007;;Actuelle;;Commune;;09/02/2006;13/05/2015;09/02/2006;02/09/2010;;Oui		
34932;Passage de Verdun;Pas de Verdun;GENAY;69278;Voie;VERDUN;PASSAGE;6902780428G;moyenne rue;;20/09/2010;;Actuelle;;Métropole;;09/02/2006;16/03/2016;19/12/2014;29/02/2016;;Oui		
34933;Allée Clos d'Alexandre;All Clos d'Alexandre;MIONS;69283;Voie;ALEXANDRE;CLOS;6902830051A;petite rue;Info Mairiej;20/10/2009;;Actuelle;;Privé;;20/02/2006;13/05/2015;20/02/2006;21/04/2009;;Oui		
34934;Rond-Point du Franc-Lyonnais;RPt du Franc-Lyonnais;GENAY;69278;Voie;FRANC-LYONNAIS;ROND-POINT;6902780063K;grand axe;;04/10/2011;;Actuelle;;Métropole (ex-RD);;27/02/2006;13/05/2015;16/12/2014;10/12/2014;;Oui		
34936;Rue du Martoret;R du Martoret;CRAPONNE;69069;Voie;MARTORET;RUE;6900690625E;moyenne rue;;20/09/2010;;Actuelle;;Métropole;;09/03/2006;13/05/2015;08/07/2014;03/01/2008;;Oui		
34937;Place Ringsheim;Pl Ringsheim;ALBIGNY-SUR-SAONE;69003;Voie;RINGSHEIM;PLACE;;petite place;;23/03/2006;;Actuelle;;Commune;;23/03/2006;13/05/2015;23/03/2006;07/05/2009;;Oui		
34938;Allée du Trève Collonges;All du Trève Collonges;CURIS-AU-MONT-D'OR;69071;Voie;TREVE;ALLEE;6900710067P;grande rue;;07/10/2008;;Actuelle;;Privé;;24/03/2006;13/05/2015;27/03/2006;07/10/2008;;Oui		
34939;Allée du Plan des Vignes;All du Plan des Vignes;CURIS-AU-MONT-D'OR;69071;Voie;VIGNES;ALLEE;6900710053Z;petite rue;;20/09/2010;;Actuelle;;Privé;;24/03/2006;13/05/2015;20/08/2015;07/10/2008;;Oui		
34943;Square Jean de Torcy;Sq Jean de Torcy;LYON 8EME;69388;Voie;TORCY;SQUARE;6903883730T;petite place;;04/11/2008;;Actuelle;;Commune;;04/05/2006;13/05/2015;10/10/2006;21/04/2009;;Oui		
33021;Allée Gigondas;All Gigondas;VENISSIEUX;69259;Voie;GIGONDAS;ALLEE;;petite rue;;09/11/2007;;Actuelle;;Privé;;20/12/1994;13/05/2015;01/01/1996;14/05/1998;;Oui		
33022;Square Louis Aulagne;Sq Louis Aulagne;VENISSIEUX;69259;Voie;AULAGNE;SQUARE;;moyenne place;;01/06/2001;;Actuelle;;Métropole;;20/12/1994;17/09/2015;17/05/2013;14/09/2015;;Oui		
33023;Allée Juliènas;All Juliènas;VENISSIEUX;69259;Voie;JULIENAS;ALLEE;;petite rue;;24/01/1997;;Actuelle;;Privé;;20/12/1994;13/05/2015;15/12/2015;14/05/1998;;Oui		
33024;Promenade Joseph Muntz;Prom Joseph Muntz;VENISSIEUX;69259;Voie;MUNTZ;PROMENADE;6902590954L;petite rue;;12/08/2002;;Actuelle;;Métropole;;20/12/1994;13/05/2015;14/02/2014;18/02/2000;;Oui		
33025;Boulevard de la Jeunesse;Bd de la Jeunesse;VENISSIEUX;69259;Voie;JEUNESSE;BOULEVARD;;moyenne rue;;14/04/2000;;Actuelle;;Privé;;20/12/1994;13/05/2015;12/09/2018;05/03/2019;;Oui		
33026;Square Ludovic Bonin;Sq Ludovic Bonin;VENISSIEUX;69259;Voie;BONIN;SQUARE;;petite rue;;14/04/2000;;Actuelle;;Privé;;20/12/1994;13/05/2015;16/12/2015;14/04/2000;;Oui		
33027;Allée Morgon;All Morgon;VENISSIEUX;69259;Voie;MORGON;ALLEE;;petite rue;;24/01/1997;;Actuelle;;Privé;;20/12/1994;13/05/2015;31/01/2014;17/02/2014;;Oui		
33028;Rue du Passage;R du Passage;VENISSIEUX;69259;Voie;PASSAGE;RUE;;petite rue;;24/01/1997;34173;Historique;RUE NELSON MANDELA;;;20/12/1994;;26/02/1998;26/02/1998;26/02/1998;Oui		
33029;Place du Marché;Pl du Marché;VENISSIEUX;69259;Voie;MARCHE;PLACE;;grande place;;01/06/2001;;Actuelle;;Métropole;;20/12/1994;13/05/2015;17/05/2013;17/02/2014;;Oui		
33030;Rue du Parking;R du Parking;VENISSIEUX;69259;Voie;PARKING;RUE;;petite rue;;24/01/1997;34173;Historique;RUE NELSON MANDELA;;;20/12/1994;;26/02/1998;26/02/1998;26/02/1998;Oui		
33031;Rue du Marché;R du Marché;VENISSIEUX;69259;Voie;MARCHE;RUE;;petite rue;;24/01/1997;20332;Historique;PLACE JULES GRANDCLEMENT;;;20/12/1994;;03/03/1998;03/03/1998;03/03/1998;Oui		
33032;Allée de la Prairie;All de la Prairie;VENISSIEUX;69259;Voie;PRAIRIE;ALLEE;;petite rue;;14/04/2000;;Actuelle;;Privé;;20/12/1994;13/05/2015;17/09/2002;05/03/2019;;Oui		
33033;Allée de la Pépinière;All de la Pépinière;VENISSIEUX;69259;Voie;PEPINIERE;ALLEE;;petite rue;;14/04/2000;;Actuelle;;Privé;;20/12/1994;13/05/2015;16/04/1997;05/03/2019;;Oui		
33034;Allée du Tunnel;All du Tunnel;VENISSIEUX;69259;Voie;TUNNEL;ALLEE;;petite rue;;14/04/2000;;Actuelle;;Privé;;20/12/1994;03/11/2017;30/01/2017;05/03/2019;;Oui		
34377;Boulevard Urbain Sud de A46 Sud à A7;Bd Urbain Sud de A46 Sud à A7;MIONS;69283;Voie;SUD;BOULEVARD;;grand axe;;05/05/2000;;Actuelle;;Métropole;;27/10/1999;10/09/2018;28/07/2015;12/12/2014;;Oui		
34820;Esplanade Geneviève Anthonioz De Gaulle;Esp Geneviève Anthonioz De Gaulle;VILLEURBANNE;69266;Voie;GAULLE;ESPLANADE;6902661816T;moyenne place;;24/10/2005;;Actuelle;;Commune;;23/03/2005;13/05/2015;05/11/2015;23/03/2005;;Oui		
